timestamp,PECalama,PEValleDeLosVientos,PFVAzabache,PFVJama,PFVSanPedro,PFVUsya,SECalama,SEChuquicamata,SEJama,SELasana,SENuevaChuquicamata,SESalar,SEValleDeLosVientos
2024-01-01 14:03:00,10.580,7.408,11.298,9.997,9.997,8.398,49.368,105.453,10.789,21.151,52.760,52.797,8.895
2024-01-01 14:04:00,10.110,10.108,11.297,9.994,9.994,8.397,58.138,91.192,10.437,22.232,47.288,53.264,7.463
2024-01-01 14:05:00,12.775,7.840,11.296,9.991,9.991,8.395,44.272,101.185,9.885,19.739,52.841,46.964,7.777
2024-01-01 14:06:00,10.744,7.625,11.294,9.988,9.988,8.393,55.626,98.117,9.267,22.541,53.011,54.726,8.824
2024-01-01 14:07:00,11.945,7.871,11.291,9.983,9.983,8.391,51.367,105.125,9.493,17.732,48.042,48.665,8.881
2024-01-01 14:08:00,13.623,8.920,11.289,9.978,9.978,8.388,50.700,103.275,8.522,21.178,55.176,53.932,7.499
2024-01-01 14:09:00,10.364,8.842,11.286,9.972,9.972,8.385,49.820,111.122,10.808,19.712,48.123,50.991,8.627
2024-01-01 14:10:00,12.150,7.841,11.283,9.965,9.965,8.381,54.526,100.663,9.408,21.150,52.567,51.841,6.598
2024-01-01 14:11:00,11.150,9.054,11.279,9.958,9.958,8.377,53.983,97.915,8.543,19.842,50.503,51.513,5.917
2024-01-01 14:12:00,11.834,8.737,11.275,9.950,9.950,8.373,48.720,98.458,10.240,18.272,44.194,50.436,6.856
2024-01-01 14:13:00,11.692,9.406,11.271,9.941,9.941,8.369,56.370,95.334,9.500,22.042,51.051,53.506,8.849
2024-01-01 14:14:00,10.073,8.087,11.266,9.932,9.932,8.363,47.219,103.983,9.391,20.386,52.319,48.734,9.526
2024-01-01 14:15:00,12.706,8.138,11.261,9.922,9.922,8.358,52.645,96.568,8.444,21.000,48.438,52.127,9.014
2024-01-01 14:16:00,11.572,9.942,11.255,9.912,9.912,8.352,53.127,102.179,8.612,20.187,49.348,50.503,7.300
2024-01-01 14:17:00,12.459,6.773,11.250,9.900,9.900,8.346,48.219,112.744,12.267,18.497,49.377,49.525,7.392
2024-01-01 14:18:00,12.102,8.954,11.244,9.888,9.888,8.340,47.284,96.963,9.032,21.761,52.013,44.266,12.610
2024-01-01 14:19:00,13.316,7.535,11.237,9.875,9.875,8.333,50.762,100.493,10.282,19.617,53.547,50.826,7.623
2024-01-01 14:20:00,15.043,9.421,11.230,9.862,9.862,8.326,50.621,103.942,10.439,19.739,55.220,51.147,9.104
2024-01-01 14:21:00,9.684,10.085,11.223,9.848,9.848,8.318,47.900,95.109,10.232,20.535,50.308,53.298,8.665
2024-01-01 14:22:00,12.390,8.138,11.216,9.833,9.833,8.310,49.110,101.484,9.680,19.709,47.670,50.356,7.442
2024-01-01 14:23:00,10.274,7.725,11.208,9.818,9.818,8.302,50.892,106.048,9.180,21.425,49.173,54.854,8.315
2024-01-01 14:24:00,13.478,8.891,11.200,9.802,9.802,8.293,47.499,106.890,9.579,19.329,47.901,51.980,7.656
2024-01-01 14:25:00,11.972,10.287,11.192,9.785,9.785,8.284,49.591,94.674,10.634,19.993,50.846,45.592,11.229
2024-01-01 14:26:00,10.952,8.287,11.183,9.768,9.768,8.275,55.816,98.424,9.536,19.705,48.385,50.962,9.732
2024-01-01 14:27:00,10.439,9.152,11.174,9.750,9.750,8.265,54.022,106.025,10.222,19.472,50.882,53.250,11.459
2024-01-01 14:28:00,11.685,6.912,11.164,9.731,9.731,8.255,51.131,99.330,9.044,19.876,53.302,49.500,10.720
2024-01-01 14:29:00,10.152,9.009,11.154,9.712,9.712,8.244,53.037,101.767,10.110,16.637,50.960,56.535,7.991
2024-01-01 14:30:00,12.360,10.228,11.144,9.692,9.692,8.234,48.405,97.654,8.734,17.465,53.433,50.475,8.530
2024-01-01 14:31:00,11.907,7.790,11.134,9.672,9.672,8.223,52.048,97.662,10.341,18.902,52.964,49.489,9.196
2024-01-01 14:32:00,10.466,8.665,11.123,9.651,9.651,8.211,48.263,103.142,9.357,19.701,51.246,52.716,10.509
2024-01-01 14:33:00,13.573,8.402,11.112,9.629,9.629,8.199,48.586,101.867,12.118,20.333,50.563,50.932,8.523
2024-01-01 14:34:00,10.663,8.937,11.100,9.607,9.607,8.187,49.258,103.710,10.337,18.121,47.627,52.946,7.644
2024-01-01 14:35:00,11.815,8.169,11.088,9.584,9.584,8.174,52.076,103.827,9.378,18.731,48.965,50.120,5.918
2024-01-01 14:36:00,10.425,9.824,11.076,9.560,9.560,8.162,52.233,96.443,9.634,18.423,48.694,58.060,7.730
2024-01-01 14:37:00,12.531,9.267,11.064,9.536,9.536,8.148,53.835,103.269,9.506,19.252,49.923,51.039,10.337
2024-01-01 14:38:00,11.511,7.724,11.051,9.511,9.511,8.135,50.915,92.488,10.617,21.741,47.165,45.297,6.183
2024-01-01 14:39:00,10.450,8.708,11.038,9.486,9.486,8.121,49.005,100.483,9.655,23.183,48.939,50.470,8.222
2024-01-01 14:40:00,10.038,8.643,11.024,9.460,9.460,8.107,55.895,108.413,9.248,19.254,50.983,50.383,10.530
2024-01-01 14:41:00,12.493,7.334,11.011,9.433,9.433,8.092,44.558,102.011,7.759,20.417,50.608,51.884,10.516
2024-01-01 14:42:00,12.106,8.658,10.997,9.406,9.406,8.077,51.357,107.348,9.964,19.300,47.455,48.137,6.473
2024-01-01 14:43:00,11.300,7.278,10.982,9.378,9.378,8.062,49.521,92.374,6.610,16.817,45.557,51.543,9.811
2024-01-01 14:44:00,10.247,8.783,10.967,9.350,9.350,8.046,48.917,98.080,9.036,19.772,50.701,52.910,10.826
2024-01-01 14:45:00,11.444,9.257,10.952,9.321,9.321,8.030,55.091,98.491,10.516,17.670,46.336,46.589,8.799
2024-01-01 14:46:00,12.735,8.156,10.937,9.292,9.292,8.014,51.207,101.105,8.955,17.800,46.154,49.211,8.081
2024-01-01 14:47:00,9.457,8.604,10.921,9.262,9.262,7.998,50.252,95.581,9.665,18.784,48.549,47.785,9.188
2024-01-01 14:48:00,11.484,8.643,10.905,9.231,9.231,7.981,46.200,92.410,8.744,18.951,45.940,49.915,8.030
2024-01-01 14:49:00,11.062,7.126,10.889,9.200,9.200,7.964,48.818,98.044,9.701,18.904,46.510,45.052,11.563
2024-01-01 14:50:00,10.227,7.393,10.872,9.169,9.169,7.946,45.705,101.196,8.266,18.700,47.232,48.951,6.409
2024-01-01 14:51:00,10.658,9.256,10.855,9.136,9.136,7.928,44.398,102.812,9.468,16.464,43.739,43.776,9.265
2024-01-01 14:52:00,12.543,9.343,10.838,9.104,9.104,7.910,49.743,91.729,8.894,21.234,50.495,50.083,8.373
2024-01-01 14:53:00,10.017,10.347,10.821,9.071,9.071,7.892,47.047,100.188,8.600,18.473,49.468,43.390,6.205
2024-01-01 14:54:00,10.374,8.862,10.803,9.037,9.037,7.873,45.669,96.133,10.356,16.573,51.868,45.830,7.774
2024-01-01 14:55:00,11.363,8.713,10.785,9.003,9.003,7.854,47.909,98.460,7.615,16.927,44.419,45.149,7.187
2024-01-01 14:56:00,13.965,8.200,10.766,8.968,8.968,7.835,48.016,101.605,8.196,16.923,49.597,50.173,9.911
2024-01-01 14:57:00,9.591,6.849,10.747,8.933,8.933,7.815,48.227,98.825,11.589,19.531,48.634,48.254,10.390
2024-01-01 14:58:00,12.868,9.383,10.728,8.898,8.898,7.795,49.707,98.133,8.918,17.932,48.009,47.097,7.416
2024-01-01 14:59:00,9.022,10.329,10.709,8.862,8.862,7.775,45.508,100.060,8.659,15.365,51.995,46.146,8.611
2024-01-01 15:00:00,11.248,9.449,10.689,8.825,8.825,7.754,47.201,96.902,8.571,18.206,51.155,50.671,7.995
2024-01-01 15:01:00,12.596,8.196,10.669,8.788,8.788,7.733,45.548,85.699,8.964,19.220,46.288,49.777,9.365
2024-01-01 15:02:00,12.787,9.017,10.649,8.751,8.751,7.712,44.998,89.746,8.715,21.021,45.010,48.168,9.454
2024-01-01 15:03:00,11.205,10.110,10.629,8.713,8.713,7.691,47.507,103.552,9.821,18.417,51.909,53.489,8.842
2024-01-01 15:04:00,11.793,8.883,10.608,8.674,8.674,7.669,48.032,99.015,8.222,18.059,50.894,44.840,9.143
2024-01-01 15:05:00,12.191,6.825,10.587,8.636,8.636,7.647,43.531,90.984,10.213,19.961,45.862,48.488,6.856
2024-01-01 15:06:00,9.929,8.000,10.565,8.596,8.596,7.625,45.665,97.143,9.449,13.576,44.318,49.667,9.435
2024-01-01 15:07:00,12.312,8.332,10.544,8.557,8.557,7.602,50.045,94.351,8.487,17.415,46.428,45.916,8.239
2024-01-01 15:08:00,12.420,9.646,10.522,8.517,8.517,7.580,42.846,89.244,8.201,17.543,44.283,44.447,5.569
2024-01-01 15:09:00,10.977,8.830,10.500,8.476,8.476,7.557,48.132,101.208,6.337,17.105,49.887,49.095,9.349
2024-01-01 15:10:00,13.372,7.235,10.477,8.435,8.435,7.533,48.536,93.496,8.109,17.049,47.048,46.660,8.714
2024-01-01 15:11:00,11.661,8.798,10.454,8.394,8.394,7.510,47.112,89.170,9.514,15.502,47.913,40.219,10.960
2024-01-01 15:12:00,12.802,7.103,10.431,8.353,8.353,7.486,41.033,93.613,8.470,15.227,48.900,43.710,9.974
2024-01-01 15:13:00,10.178,9.358,10.408,8.311,8.311,7.462,43.802,93.507,8.093,17.032,42.966,46.755,7.869
2024-01-01 15:14:00,13.441,8.828,10.384,8.268,8.268,7.438,49.016,96.317,8.888,13.755,52.500,47.644,8.623
2024-01-01 15:15:00,12.933,7.517,10.360,8.226,8.226,7.413,48.682,99.826,7.577,15.214,43.386,47.964,9.157
2024-01-01 15:16:00,11.305,8.335,10.336,8.183,8.183,7.388,41.995,90.245,6.951,19.595,50.574,49.620,8.605
2024-01-01 15:17:00,11.419,9.069,10.312,8.139,8.139,7.363,49.859,90.456,8.919,16.364,43.513,46.776,8.486
2024-01-01 15:18:00,11.171,8.738,10.287,8.096,8.096,7.338,46.755,84.895,6.440,16.095,43.706,45.891,9.057
2024-01-01 15:19:00,13.115,7.568,10.262,8.052,8.052,7.312,51.579,90.871,8.742,15.306,45.451,47.416,9.607
2024-01-01 15:20:00,13.863,7.580,10.237,8.007,8.007,7.286,48.363,88.455,8.485,16.656,43.506,49.209,9.995
2024-01-01 15:21:00,11.024,8.956,10.212,7.963,7.963,7.260,42.486,87.385,7.278,16.744,44.328,48.656,9.250
2024-01-01 15:22:00,7.286,7.978,10.186,7.918,7.918,7.234,44.419,89.179,9.528,14.767,43.720,45.876,7.510
2024-01-01 15:23:00,13.113,10.237,10.160,7.873,7.873,7.208,51.461,84.137,8.272,16.087,45.109,41.882,9.267
2024-01-01 15:24:00,13.374,10.163,10.134,7.827,7.827,7.181,41.649,93.977,6.384,18.974,47.221,42.314,7.802
2024-01-01 15:25:00,9.936,8.770,10.108,7.781,7.781,7.154,46.935,82.400,7.853,15.633,47.033,44.231,9.146
2024-01-01 15:26:00,14.088,7.477,10.081,7.735,7.735,7.127,44.861,90.612,6.574,14.964,43.023,46.853,9.529
2024-01-01 15:27:00,12.981,7.735,10.054,7.689,7.689,7.100,42.333,91.544,5.388,16.256,43.132,42.893,9.937
2024-01-01 15:28:00,11.148,9.842,10.027,7.642,7.642,7.072,47.785,85.390,8.133,14.157,41.220,40.694,9.455
2024-01-01 15:29:00,9.690,9.880,10.000,7.595,7.595,7.044,43.660,93.334,8.248,15.767,43.570,41.253,8.160
2024-01-01 15:30:00,12.796,7.559,9.972,7.548,7.548,7.016,40.834,95.143,7.852,15.205,43.520,45.389,8.014
2024-01-01 15:31:00,11.989,9.124,9.944,7.501,7.501,6.988,44.441,90.566,7.565,13.822,38.430,48.021,11.320
2024-01-01 15:32:00,12.910,10.423,9.916,7.454,7.454,6.960,42.732,89.310,7.217,17.258,45.359,46.885,7.116
2024-01-01 15:33:00,12.409,8.980,9.888,7.406,7.406,6.931,40.282,85.226,6.952,15.908,39.835,43.565,9.157
2024-01-01 15:34:00,12.694,7.213,9.860,7.358,7.358,6.902,45.477,91.951,6.309,16.864,42.711,46.936,7.136
2024-01-01 15:35:00,11.357,7.842,9.831,7.310,7.310,6.874,42.046,90.961,9.380,14.357,45.300,42.262,6.393
2024-01-01 15:36:00,10.243,8.279,9.802,7.261,7.261,6.844,41.549,82.534,7.033,15.814,43.033,45.990,8.394
2024-01-01 15:37:00,10.222,9.719,9.773,7.213,7.213,6.815,43.818,84.985,6.239,16.568,43.924,45.288,7.174
2024-01-01 15:38:00,11.922,7.147,9.743,7.164,7.164,6.786,37.771,82.384,6.150,12.370,45.761,42.896,9.643
2024-01-01 15:39:00,9.512,9.360,9.714,7.115,7.115,6.756,42.600,92.715,7.175,14.224,41.321,42.049,7.378
2024-01-01 15:40:00,11.469,8.839,9.684,7.066,7.066,6.726,40.317,88.131,8.258,17.585,43.799,41.991,8.959
2024-01-01 15:41:00,11.902,9.257,9.654,7.017,7.017,6.696,43.477,79.855,6.904,13.790,40.009,43.331,7.723
2024-01-01 15:42:00,13.621,8.548,9.624,6.968,6.968,6.666,40.598,85.213,6.600,11.920,43.921,41.309,9.114
2024-01-01 15:43:00,11.821,9.507,9.593,6.919,6.919,6.636,40.848,90.745,9.024,14.366,41.835,43.960,9.321
2024-01-01 15:44:00,10.121,7.671,9.563,6.869,6.869,6.605,42.612,86.276,8.651,12.939,41.422,39.985,5.371
2024-01-01 15:45:00,9.193,8.639,9.532,6.819,6.819,6.575,38.082,80.281,7.320,12.997,42.723,40.330,9.562
2024-01-01 15:46:00,13.574,8.878,9.501,6.770,6.770,6.544,44.198,80.024,8.346,14.114,42.631,38.133,9.935
2024-01-01 15:47:00,9.719,7.458,9.470,6.720,6.720,6.513,37.926,79.654,6.721,13.352,38.186,41.271,7.193
2024-01-01 15:48:00,11.387,9.509,9.439,6.670,6.670,6.482,39.456,80.763,6.731,13.465,40.914,39.849,6.318
2024-01-01 15:49:00,10.908,8.546,9.407,6.620,6.620,6.451,39.186,82.745,7.903,12.340,46.331,41.006,9.576
2024-01-01 15:50:00,11.754,8.349,9.375,6.570,6.570,6.420,41.541,72.125,5.688,13.854,41.678,42.294,8.613
2024-01-01 15:51:00,13.384,8.597,9.343,6.519,6.519,6.388,34.206,71.694,6.179,12.359,39.018,41.521,9.379
2024-01-01 15:52:00,11.323,8.424,9.311,6.469,6.469,6.356,41.804,82.829,6.920,13.044,41.872,38.794,10.187
2024-01-01 15:53:00,13.417,10.410,9.279,6.419,6.419,6.325,43.733,74.650,5.616,11.971,43.189,39.033,6.123
2024-01-01 15:54:00,11.202,9.963,9.247,6.368,6.368,6.293,39.009,81.538,7.646,11.952,41.560,35.582,8.593
2024-01-01 15:55:00,10.471,10.213,9.214,6.318,6.318,6.261,44.823,84.510,8.285,9.956,39.323,42.099,7.664
2024-01-01 15:56:00,10.827,8.529,9.181,6.267,6.267,6.229,39.112,86.633,7.638,12.709,39.222,42.480,9.442
2024-01-01 15:57:00,9.932,10.387,9.148,6.217,6.217,6.197,41.909,70.897,5.356,11.845,43.918,36.812,8.977
2024-01-01 15:58:00,10.317,7.597,9.115,6.166,6.166,6.165,37.462,82.764,3.561,12.012,37.635,38.709,7.863
2024-01-01 15:59:00,10.829,9.579,9.082,6.116,6.116,6.132,37.815,69.542,7.031,12.444,33.840,42.027,10.393
2024-01-01 16:00:00,11.960,8.942,9.048,6.065,6.065,6.100,41.777,87.157,4.876,11.366,41.043,35.209,8.063
2024-01-01 16:01:00,13.184,7.868,9.015,6.015,6.015,6.067,43.005,72.187,5.090,15.246,40.122,37.168,10.402
2024-01-01 16:02:00,11.186,9.062,8.981,5.964,5.964,6.034,36.483,75.639,5.609,13.464,42.811,44.178,7.738
2024-01-01 16:03:00,13.733,9.637,8.947,5.914,5.914,6.002,41.351,67.082,5.977,10.961,35.730,36.592,9.367
2024-01-01 16:04:00,11.497,8.761,8.913,5.863,5.863,5.969,37.341,85.068,5.017,13.891,40.662,38.626,8.831
2024-01-01 16:05:00,10.034,8.572,8.879,5.813,5.813,5.936,40.470,73.047,5.674,10.719,40.244,37.624,7.882
2024-01-01 16:06:00,11.560,5.963,8.845,5.762,5.762,5.903,39.111,82.114,5.151,12.675,38.027,35.925,7.620
2024-01-01 16:07:00,9.492,8.956,8.810,5.712,5.712,5.870,39.955,76.955,5.307,12.748,37.500,40.132,7.988
2024-01-01 16:08:00,12.663,9.094,8.775,5.662,5.662,5.837,37.017,64.678,7.148,10.083,40.092,41.299,7.777
2024-01-01 16:09:00,11.982,9.539,8.741,5.611,5.611,5.803,37.698,72.732,5.350,12.312,36.850,33.829,8.544
2024-01-01 16:10:00,10.334,7.441,8.706,5.561,5.561,5.770,37.474,80.011,4.527,12.557,32.970,33.652,10.515
2024-01-01 16:11:00,10.374,9.828,8.671,5.511,5.511,5.737,39.754,81.496,5.385,11.697,35.287,38.019,9.883
2024-01-01 16:12:00,9.260,9.203,8.636,5.461,5.461,5.703,31.384,66.682,5.184,10.928,33.763,33.129,7.762
2024-01-01 16:13:00,11.469,8.862,8.601,5.411,5.411,5.670,38.246,75.479,6.198,10.593,37.405,29.664,9.250
2024-01-01 16:14:00,12.258,8.027,8.565,5.361,5.361,5.636,37.636,63.426,5.416,11.963,38.244,37.274,8.190
2024-01-01 16:15:00,11.041,10.002,8.530,5.311,5.311,5.603,35.539,76.579,4.305,10.301,35.950,37.220,9.410
2024-01-01 16:16:00,13.135,10.328,8.494,5.261,5.261,5.569,36.087,73.638,4.346,8.201,39.811,35.822,7.413
2024-01-01 16:17:00,12.151,8.983,8.458,5.212,5.212,5.535,32.874,76.862,5.488,8.905,34.177,37.304,10.231
2024-01-01 16:18:00,11.253,8.035,8.423,5.162,5.162,5.502,34.950,72.248,6.442,10.584,35.044,36.250,9.469
2024-01-01 16:19:00,11.833,7.028,8.387,5.113,5.113,5.468,35.040,75.309,4.146,10.719,33.822,36.400,10.083
2024-01-01 16:20:00,13.079,8.785,8.351,5.063,5.063,5.434,42.336,76.456,4.929,8.710,31.224,35.767,10.050
2024-01-01 16:21:00,12.555,10.747,8.314,5.014,5.014,5.400,34.897,79.187,4.544,10.113,31.907,33.968,7.930
2024-01-01 16:22:00,12.236,8.085,8.278,4.965,4.965,5.366,37.638,74.725,5.550,11.996,38.613,34.778,8.396
2024-01-01 16:23:00,8.691,7.915,8.242,4.916,4.916,5.332,36.614,72.327,3.637,9.872,35.689,33.059,9.900
2024-01-01 16:24:00,13.561,8.072,8.205,4.868,4.868,5.299,37.745,61.882,4.843,9.413,34.419,36.542,10.052
2024-01-01 16:25:00,11.322,7.740,8.169,4.819,4.819,5.265,32.202,79.501,4.110,7.581,37.374,34.588,9.727
2024-01-01 16:26:00,11.051,9.229,8.132,4.770,4.770,5.231,37.320,60.442,4.725,9.952,36.326,36.650,11.475
2024-01-01 16:27:00,12.356,9.825,8.096,4.722,4.722,5.197,32.861,64.103,5.345,8.609,36.247,40.616,8.031
2024-01-01 16:28:00,13.456,6.651,8.059,4.674,4.674,5.163,33.948,62.360,6.067,9.785,34.421,39.360,9.104
2024-01-01 16:29:00,12.267,6.710,8.022,4.626,4.626,5.129,27.983,55.676,4.857,8.507,34.484,29.900,10.124
2024-01-01 16:30:00,9.889,9.219,7.985,4.578,4.578,5.095,27.874,73.687,4.521,10.591,34.917,26.242,9.462
2024-01-01 16:31:00,10.540,8.773,7.948,4.531,4.531,5.061,30.384,72.265,4.157,5.489,31.885,29.657,7.694
2024-01-01 16:32:00,10.427,8.099,7.911,4.483,4.483,5.027,30.015,64.827,4.651,10.742,33.588,31.858,6.651
2024-01-01 16:33:00,10.294,8.194,7.874,4.436,4.436,4.993,32.355,60.771,3.458,8.229,32.327,38.376,9.136
2024-01-01 16:34:00,11.931,7.909,7.837,4.389,4.389,4.959,36.014,67.672,4.209,8.880,39.450,39.512,11.105
2024-01-01 16:35:00,10.775,7.175,7.799,4.342,4.342,4.925,32.803,73.664,4.685,8.944,34.374,35.384,8.391
2024-01-01 16:36:00,12.737,10.226,7.762,4.296,4.296,4.891,34.719,69.718,4.718,7.868,30.791,35.495,7.844
2024-01-01 16:37:00,11.588,7.124,7.725,4.249,4.249,4.857,31.692,63.905,5.154,8.238,31.386,34.284,9.313
2024-01-01 16:38:00,11.503,7.965,7.687,4.203,4.203,4.823,33.003,54.222,3.622,8.393,29.365,35.321,9.024
2024-01-01 16:39:00,12.604,8.740,7.650,4.157,4.157,4.790,33.437,58.922,4.502,9.993,34.708,33.200,10.933
2024-01-01 16:40:00,12.389,6.874,7.612,4.111,4.111,4.756,33.288,58.637,5.204,8.036,30.666,28.152,4.865
2024-01-01 16:41:00,11.599,7.759,7.574,4.066,4.066,4.722,31.248,71.823,3.694,8.923,32.536,33.701,5.593
2024-01-01 16:42:00,11.679,11.253,7.537,4.020,4.020,4.688,32.925,62.573,3.490,9.857,31.175,28.856,8.909
2024-01-01 16:43:00,11.553,8.548,7.499,3.975,3.975,4.654,33.259,65.485,3.846,8.019,31.769,33.106,8.336
2024-01-01 16:44:00,12.125,7.303,7.461,3.930,3.930,4.621,28.986,57.424,4.614,9.171,31.681,30.728,7.334
2024-01-01 16:45:00,11.520,6.720,7.424,3.886,3.886,4.587,30.360,66.732,4.266,7.648,32.700,34.126,7.662
2024-01-01 16:46:00,11.169,8.998,7.386,3.841,3.841,4.553,33.511,60.666,1.286,9.875,32.697,38.560,8.318
2024-01-01 16:47:00,11.086,8.036,7.348,3.797,3.797,4.520,33.745,54.882,4.764,10.185,32.673,31.987,9.434
2024-01-01 16:48:00,12.513,7.264,7.310,3.753,3.753,4.486,31.869,65.691,2.459,6.225,37.410,29.005,8.314
2024-01-01 16:49:00,10.907,7.383,7.272,3.709,3.709,4.453,26.709,72.754,2.837,6.559,33.692,28.086,7.691
2024-01-01 16:50:00,12.503,9.758,7.234,3.666,3.666,4.419,25.956,63.280,4.340,9.574,32.061,33.593,7.817
2024-01-01 16:51:00,11.460,8.634,7.196,3.623,3.623,4.386,25.670,57.516,2.400,7.808,29.810,33.129,9.681
2024-01-01 16:52:00,12.387,7.829,7.158,3.580,3.580,4.353,26.135,60.345,4.862,6.913,26.553,31.194,7.243
2024-01-01 16:53:00,12.273,9.009,7.120,3.537,3.537,4.320,31.828,60.574,3.701,7.117,29.185,29.050,8.585
2024-01-01 16:54:00,10.353,7.565,7.082,3.495,3.495,4.286,28.344,58.858,1.399,7.712,27.094,30.832,6.127
2024-01-01 16:55:00,12.670,7.909,7.044,3.453,3.453,4.253,31.719,69.212,4.771,6.940,30.493,31.137,9.841
2024-01-01 16:56:00,10.118,7.446,7.006,3.411,3.411,4.220,28.626,56.763,3.646,7.963,27.860,29.810,9.943
2024-01-01 16:57:00,10.252,7.355,6.968,3.370,3.370,4.187,32.276,63.292,3.999,9.141,29.044,28.090,5.593
2024-01-01 16:58:00,11.028,7.865,6.930,3.328,3.328,4.154,32.252,58.476,2.204,8.335,32.974,26.783,8.955
2024-01-01 16:59:00,11.814,8.010,6.892,3.287,3.287,4.121,27.942,50.397,0.419,6.797,25.988,28.020,7.916
2024-01-01 17:00:00,11.327,7.736,6.854,3.247,3.247,4.089,30.989,58.382,1.877,4.173,28.325,26.013,11.612
2024-01-01 17:01:00,12.194,9.437,6.816,3.206,3.206,4.056,32.978,57.741,3.615,9.601,28.120,31.255,10.912
2024-01-01 17:02:00,10.867,5.859,6.778,3.166,3.166,4.023,26.472,61.390,3.440,6.065,27.184,28.924,10.979
2024-01-01 17:03:00,11.395,7.938,6.740,3.126,3.126,3.991,28.052,56.740,2.129,7.363,27.938,28.391,9.493
2024-01-01 17:04:00,10.191,8.805,6.702,3.086,3.086,3.959,30.701,50.482,3.981,7.252,28.623,28.297,8.623
2024-01-01 17:05:00,11.420,6.354,6.663,3.047,3.047,3.926,25.036,58.262,3.049,7.524,30.840,32.311,9.096
2024-01-01 17:06:00,13.498,7.788,6.625,3.008,3.008,3.894,28.749,55.555,2.576,4.466,32.541,27.475,8.172
2024-01-01 17:07:00,11.791,8.716,6.587,2.969,2.969,3.862,29.275,42.830,1.916,5.361,31.541,28.729,9.861
2024-01-01 17:08:00,10.256,8.304,6.549,2.931,2.931,3.830,30.987,59.161,1.838,4.808,28.978,28.658,6.257
2024-01-01 17:09:00,11.107,7.583,6.511,2.893,2.893,3.798,25.974,58.016,2.383,5.190,28.088,31.798,9.069
2024-01-01 17:10:00,12.918,8.726,6.473,2.855,2.855,3.766,23.583,58.908,1.178,4.679,25.372,28.197,8.540
2024-01-01 17:11:00,12.152,7.719,6.435,2.818,2.818,3.734,28.110,58.457,1.746,5.667,28.421,28.641,9.061
2024-01-01 17:12:00,12.061,6.848,6.398,2.780,2.780,3.703,29.543,54.591,1.651,6.901,29.788,24.183,10.333
2024-01-01 17:13:00,11.183,9.354,6.360,2.743,2.743,3.671,27.220,54.403,2.401,4.057,28.968,32.907,9.373
2024-01-01 17:14:00,11.481,9.866,6.322,2.707,2.707,3.640,30.870,59.505,2.693,4.075,25.780,27.878,5.677
2024-01-01 17:15:00,12.322,8.686,6.284,2.671,2.671,3.608,24.149,50.651,3.437,3.605,24.763,29.178,7.358
2024-01-01 17:16:00,11.982,9.860,6.246,2.635,2.635,3.577,29.555,52.841,2.807,5.622,27.629,25.631,10.472
2024-01-01 17:17:00,12.037,8.654,6.208,2.599,2.599,3.546,30.478,49.599,3.713,8.375,24.099,26.252,9.411
2024-01-01 17:18:00,10.235,8.125,6.171,2.563,2.563,3.515,26.641,37.061,1.531,5.840,27.170,28.851,10.923
2024-01-01 17:19:00,11.503,8.185,6.133,2.528,2.528,3.484,25.511,55.043,1.103,3.443,27.182,29.157,9.745
2024-01-01 17:20:00,9.791,8.741,6.095,2.494,2.494,3.453,27.620,57.069,2.845,3.923,29.411,22.709,8.522
2024-01-01 17:21:00,12.771,8.944,6.058,2.459,2.459,3.423,24.142,51.674,4.381,5.722,28.060,28.631,10.223
2024-01-01 17:22:00,12.548,8.535,6.020,2.425,2.425,3.392,25.807,56.688,5.172,3.341,28.198,27.470,10.651
2024-01-01 17:23:00,8.983,8.059,5.983,2.391,2.391,3.362,25.198,54.504,3.975,4.723,26.195,21.663,7.233
2024-01-01 17:24:00,10.397,9.392,5.945,2.357,2.357,3.332,22.429,54.560,0.380,3.905,25.490,26.273,10.508
2024-01-01 17:25:00,9.637,8.089,5.908,2.324,2.324,3.301,27.848,54.292,2.334,5.232,24.232,29.128,9.207
2024-01-01 17:26:00,11.744,8.053,5.870,2.291,2.291,3.271,29.292,54.341,0.069,6.553,31.314,23.832,10.016
2024-01-01 17:27:00,11.841,7.575,5.833,2.259,2.259,3.241,21.933,48.482,1.855,5.586,27.718,23.848,7.349
2024-01-01 17:28:00,12.315,7.245,5.796,2.226,2.226,3.212,26.506,47.452,1.360,5.592,18.571,27.255,10.765
2024-01-01 17:29:00,11.289,7.094,5.759,2.194,2.194,3.182,20.760,43.306,1.650,4.245,23.532,23.500,8.968
2024-01-01 17:30:00,10.485,8.177,5.722,2.163,2.163,3.153,27.528,45.837,1.678,4.744,25.373,26.745,9.423
2024-01-01 17:31:00,9.855,7.518,5.685,2.131,2.131,3.123,29.537,43.719,1.666,3.720,24.160,29.228,7.911
2024-01-01 17:32:00,10.996,9.216,5.648,2.100,2.100,3.094,22.453,46.229,2.390,6.245,21.088,20.074,9.381
2024-01-01 17:33:00,12.776,9.714,5.611,2.069,2.069,3.065,25.711,56.444,1.567,3.839,20.677,26.272,7.136
2024-01-01 17:34:00,11.909,7.687,5.574,2.039,2.039,3.036,25.423,49.830,1.932,4.028,21.508,26.061,8.367
2024-01-01 17:35:00,11.736,9.555,5.537,2.009,2.009,3.007,21.003,50.784,2.442,0.486,28.742,22.462,6.954
